"AA_Service_Name","base_URL","query_path","page_views","search_text_query"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=federal+properties",1,"federal+properties"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=kmz|ascii%20grid|gdb|geojson",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=30&search_text=",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-col=geospatial&od-search-keywords=wetlands&od-searc",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=montreal&od-search-keywords=mobility&od-search-format=csv&od-s",1,"montreal"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=nutrients%20in%20great%20lakes%20priority%20tributaries%20data",1,"nutrients in great lakes priority tributaries data"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=ontario+immigration",1,"ontario+immigration"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-portal=open%20data&_ga=2.21557565.78121",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.162010108.1398805",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=commercial%20land%20use&od-search-col=geospatial",1,"commercial land use"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=price",1,"price"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=population&od-search-format=csv&od-search-update=annually",1,"population"
"OG-GO","search.open.canada.ca/en/od/","?search_text=connectivity",1,"connectivity"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=marine%20refuges",1,"marine refuges"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=1&search_text=%22outdoor%20sports%20and%20recreational%20infrastructure%",1,"""outdoor sports and recreational infrastructure%"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=intake&od-search-rsct=dataset",1,"intake"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=treaties&od-search-keywords=aboriginal%20lands|agreements",1,"treaties"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=statistical+report",1,"statistical+report"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=map",1,"map"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=unemployment%20covid",1,"unemployment covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid%20%20race%20gender%20age&od-search-rsct=dataset",1,"covid  race gender age"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=permafrost",1,"permafrost"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=snow&od-search-format=wms",1,"snow"
"OG-GO","search.open.canada.ca/en/od/","?search_text=hplc",1,"hplc"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=rising+temperature",1,"rising+temperature"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=seasonal+climatologies",1,"seasonal+climatologies"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=charter%20statements%20c-7",1,"charter statements c-7"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=23&search_text=&od-search-subjects=nature%20and%20environment&od-search-form",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=james%20bay%20cree",1,"james bay cree"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-portal=open%20data&_ga=2.257604939.1197",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=contour%20lines%20nova%20scotia&od-search-col=geospatial",1,"contour lines nova scotia"
"OG-GO","search.open.canada.ca/en/od/","?search_text=births",1,"births"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=aquaculture",1,"aquaculture"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=json%20in%20english&od-search-subjects=persons&od-search-forma",1,"json in english"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=fort%20providence",1,"fort providence"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=departmental%20results%20framework%20global%20affairs&od-searc",1,"departmental results framework global affairs"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=electricity%20exports%20and%20imports",1,"electricity exports and imports"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-col=non-spatial|federated%20open%20data&od-search-k",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=marine%20refuge%20newfoundland",1,"marine refuge newfoundland"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-subjects=persons&od-search-format=csv",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=map%20north&od-search-keywords=boundaries",1,"map north"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-portal=open%20data&_ga=2.106040835.1841",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=settlements&od-search-format=shp",1,"settlements"
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=9&search_text=national%20soil%20survey%20committee",1,"national soil survey committee"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=bay%20of%20fundy",1,"bay of fundy"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=land+value",1,"land+value"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=lobster%20lfa",1,"lobster lfa"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=tide",1,"tide"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=&od-search-subjects=economics%20and%20industry",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=swe&od-search-format=wms",1,"swe"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=business%20count",1,"business count"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=church&od-search-format=shp",1,"church"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=northwest%20territories&od-search-jur=provincial&o",1,"northwest territories"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-jur=provincial&od-search-rsct=dataset",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=%22food%22%20and%20%22location%22",1,"""food"" and ""location"""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.251423938.5589591",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=recreational",1,"recreational"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=satellite+imagery",1,"satellite+imagery"
"OG-GO","search.open.canada.ca/en/od/","?search_text=invasive",1,"invasive"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=forest%20regions&od-search-format=fgdb%2fgdb|shp",1,"forest regions"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=soils%20of%20canada&od-search-format=fgdb%2fgdb|gpkg|shp",1,"soils of canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=study%20permit%20refusals&od-search-orgs=immigrati",1,"study permit refusals"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20information&search_text=festival+franco-ontarien",1,"festival+franco-ontarien"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=forest%20regions&od-search-format=fgdb%2fgdb",1,"forest regions"
"OG-GO","search.open.canada.ca/en/od/","?search_text=which+company+is+registered+under+the+id+886412675rp0001",1,"which+company+is+registered+under+the+id+886412675rp0001"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=critical+habitat",1,"critical+habitat"
"OG-GO","search.open.canada.ca/en/od/","?search_text=pr-2017-q1-00001",1,"pr-2017-q1-00001"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=water%20source&od-search-jur=provincial|federal&od-search-form",1,"water source"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=bay%20of%20fundy",1,"bay of fundy"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.78",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=bc%20vibrio%20environmental%20indicator%20stations%20data%2019",1,"bc vibrio environmental indicator stations data 19"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=climate&od-search-keywords=water%20quality",1,"climate"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=population%20estimates%20by%20census%20metropolitan%20area%20a",1,"population estimates by census metropolitan area a"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=gasoline",1,"gasoline"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=facilities",1,"facilities"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=data.ec.gc.ca",1,"data.ec.gc.ca"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=innovation%20activities",1,"innovation activities"
"OG-GO","search.open.canada.ca/en/od/","?search_text=work+permit+holders+temporary+residents",1,"work+permit+holders+temporary+residents"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=digital",1,"digital"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=forest&od-search-rsct=dataset",1,"forest"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=gross%20domestic%20product%20(gdp)%20at%20basic%20prices,%20by",1,"gross domestic product (gdp) at basic prices, by"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=digital&od-search-col=open%20maps",1,"digital"
"OG-GO","search.open.canada.ca/en/od/","?search_text=union+coverage+by+industry%2c+annual+",1,"union+coverage+by+industry,+annual+"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=elevation&od-search-keywords=elevation|british%20c",1,"elevation"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=chlorophyll",1,"chlorophyll"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=&od-search-format=csv&od-search-rsct=dataset",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=insurance%20premium%20and%20claims%20data",1,"insurance premium and claims data"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=municipalities+admin+boundary",1,"municipalities+admin+boundary"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=map%20north",1,"map north"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=study%20permits%20permanent",1,"study permits permanent"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=grocery&od-search-col=geospatial",1,"grocery"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=topographic%20map%20canada&od-search-orgs=natural%",1,"topographic map canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid%20case&od-search-subjects=information%20and%20communicat",1,"covid case"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=shape%20files",1,"shape files"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.125802828.7334018",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=discrimination&od-search-subjects=labour",1,"discrimination"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=indigenous%20skills%20and%20employment%20training",1,"indigenous skills and employment training"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=water%20quality%20nova%20scotia",1,"water quality nova scotia"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-portal=open%20data&_ga=2.96361951.21106",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-col=open%20maps&od-search-jur=provincia",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=forest&od-search-rsct=dataset",1,"forest"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=power%20plants",1,"power plants"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=low+water",1,"low+water"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-rsct=tool",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=5&search_text=national%20soil%20survey%20committee&od-search-orgs=agricu",1,"national soil survey committee"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=soil%20landscapes%20of%20canada&od-search-format=e",1,"soil landscapes of canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=canadian%20institutes%20of%20health%20research",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=species%20at%20risk&od-search-jur=federal&od-search-format=esr",1,"species at risk"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=tender",1,"tender"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.200629742.1112018",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=parks%20and%20protected%20areas&od-search-subjects=nature%20an",1,"parks and protected areas"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=fire%20response%20center&od-search-format=shp",1,"fire response center"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=grades&od-search-update=annually",1,"grades"
"OG-GO","search.open.canada.ca/en/od/","?search_text=exemption",1,"exemption"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=iot",1,"iot"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=chum%20salmon",1,"chum salmon"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=contour&od-search-col=geospatial",1,"contour"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=transport%20canada&od-search-keywords=environm",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=nunavut&od-search-subjects=government%20and%20politics|transpo",1,"nunavut"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=forest&od-search-rsct=dataset",1,"forest"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=contour",1,"contour"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=roads&od-search-keywords=british%20columbia|land-use%20framewo",1,"roads"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=importer+database+",1,"importer+database+"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=map%20north&od-search-keywords=boundaries",1,"map north"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=crmn&od-search-col=open%20maps",1,"crmn"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=swamp%20",1,"swamp "
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-keywords=bathymetry|canada|oceans",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=gross%20domestic%20product%20(gdp)%20at%20basic%20prices,%20by",1,"gross domestic product (gdp) at basic prices, by"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=&od-search-subjects=education%20and%20training",1,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=nrn",1,"nrn"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=grades&od-search-update=annually",1,"grades"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=range",1,"range"
"OG-GO","search.open.canada.ca/en/od/","?search_text=charter+of+rights+and+freedom",1,"charter+of+rights+and+freedom"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=forested%20areas&od-search-format=shp",1,"forested areas"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=culture",1,"culture"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=recreational",1,"recreational"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=total%20education",1,"total education"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=pride",1,"pride"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=age%20group&od-search-keywords=age",1,"age group"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=bus%20station",1,"bus station"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=covid&od-search-portal=open%20data",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?search_text=topographic+map+of+mckinnon+township%2c+ontario",1,"topographic+map+of+mckinnon+township,+ontario"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=northwest%20territories%20map",1,"northwest territories map"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=northwest%20territories%20map",1,"northwest territories map"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=shape%20files",1,"shape files"
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=1&search_text=&od-search-orgs=department%20of%20finance%20canada&od-search-col",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=canvec",1,"canvec"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=elections%20canada",1,"elections canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=cannabis",1,"cannabis"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=boundaries",1,"boundaries"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=crab",1,"crab"
"OG-GO","search.open.canada.ca/en/od/","?search_text=national+park",1,"national+park"
"OG-GO","search.open.canada.ca/en/od/","?search_text=brazilians+in+canad",1,"brazilians+in+canad"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=forest&od-search-rsct=dataset",1,"forest"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=pedest",1,"pedest"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=13&search_text=",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=power%20plants",1,"power plants"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=saskatchewan&od-search-format=gdb|fgdb%2fgdb|shp",1,"saskatchewan"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=ontario%20fish&od-search-portal=open%20data&od-search-subjects",1,"ontario fish"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=matrice",1,"matrice"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=soils%20of%20canada%203&od-search-format=esri%20re",1,"soils of canada 3"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=vehicle",1,"vehicle"
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=1&search_text=directive on open government",1,"directive on open government"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=indigenous&od-search-format=shp",1,"indigenous"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=water%20quality%20nova%20scotia%20lead",1,"water quality nova scotia lead"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=&od-search-col=briefing%20packages%20for%20new%20or%",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=tbs%20",1,"tbs "
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-keywords=bathymetry|canada|oceans&od-se",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=digital&od-search-col=geospatial|open%20maps&od-se",1,"digital"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=st-adolphe%20d%27howard",1,"st-adolphe d'howard"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-keywords=covid-19",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-subjects=education%20and%20training&od-",1,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=audit+and+evaluation",1,"audit+and+evaluation"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20information&search_text=lacrosse+nova+scotia",1,"lacrosse+nova+scotia"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=6&search_text=forest&od-search-rsct=dataset",1,"forest"
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=1&search_text=characterization translation bureau hearing solutions",1,"characterization translation bureau hearing solutions"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=population%20count",1,"population count"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.216354262.1908366",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=transmission%20lines",1,"transmission lines"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=civil%20litigation%20section",1,"civil litigation section"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=fundy",1,"fundy"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=house%20price",1,"house price"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=departments%20and%20agencies",1,"departments and agencies"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=pedestrians",1,"pedestrians"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=forestry",1,"forestry"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=cultural%20facilities",1,"cultural facilities"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=zip+code",1,"zip+code"
"OG-GO","search.open.canada.ca/en/od/","?search_text=advise+tax+filing",1,"advise+tax+filing"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=internet+complaints",1,"internet+complaints"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.66",1,"covid"
"OG-GO","search.open.canada.ca/en/od/","?search_text=swamp",1,"swamp"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=6&search_text=&od-search-subjects=labour|nature%20and%20environment&od-searc",1,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.146497648.5589591",1,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=nonna",1,"nonna"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=eqao&od-search-update=annually|monthly",1,"eqao"
"OG-GO","search.open.canada.ca/en/od/","?search_text=physical+activity+importance",1,"physical+activity+importance"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=recreational",1,"recreational"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=parks",1,"parks"
